Title,View,Date,Thumbs_up,YouTuber,Subscribers,Description,Comment_count,Author,Comment_date,Comment,Comment_likes
"
      🔴 ¿QUÉ ES LA REFORMA AL PODER JUDICIAL?
    ","191,939 views","Jul 25, 2024","5,246",Comunicreando,431K subscribers,"Hoy hablaremos sobre la reforma al Poder Judicial impulsada por el presidente de México, Andrés Manuel López Obrador. Veremos en qué consiste esta reforma y analizaremos los riesgos que podría traer para la separación de poderes y la autonomía del Poder Judicial. 

Estos son lo medios por si quieres donar $ a nuestro proyecto:

Transferencia electrónica: CLABE 646180146000461052 (Te aparece como STP)

Depósito en OXXO: Di que vas a hacer un pago a servicio ALBO Referencia 00461052

Depósito en Seven Eleven, Farmacias del Ahorro y Farmacias Benavides: 
Di que vas a hacer un pagoa de servicio PAYNET a la
cuenta: 000160000461052

Pago desde fuera de México: Usa PAYPAL y deposita a comuicreando@gmail.com

Conviértete en miembro de este canal para disfrutar de ventajas:
   / @comunicreando  

#poderjudicial #reformajudicial #scjn #supremacorte","1,252","
            
              @lindaelizabethgarcia3808
            
          ",2024-09-13,"El problema es que la ciudadanía, no sabe votar ","
    1
  "
"
      🔴 ¿QUÉ ES LA REFORMA AL PODER JUDICIAL?
    ","191,939 views","Jul 25, 2024","5,246",Comunicreando,431K subscribers,"Hoy hablaremos sobre la reforma al Poder Judicial impulsada por el presidente de México, Andrés Manuel López Obrador. Veremos en qué consiste esta reforma y analizaremos los riesgos que podría traer para la separación de poderes y la autonomía del Poder Judicial. 

Estos son lo medios por si quieres donar $ a nuestro proyecto:

Transferencia electrónica: CLABE 646180146000461052 (Te aparece como STP)

Depósito en OXXO: Di que vas a hacer un pago a servicio ALBO Referencia 00461052

Depósito en Seven Eleven, Farmacias del Ahorro y Farmacias Benavides: 
Di que vas a hacer un pagoa de servicio PAYNET a la
cuenta: 000160000461052

Pago desde fuera de México: Usa PAYPAL y deposita a comuicreando@gmail.com

Conviértete en miembro de este canal para disfrutar de ventajas:
   / @comunicreando  

#poderjudicial #reformajudicial #scjn #supremacorte","1,252","
            
              @IsraelÁlvarez-b6r
            
          ",2024-09-13,Si a la reforma judicial fuera los jueces corruptos y magistrados,"
    12
  "
"
      🔴 ¿QUÉ ES LA REFORMA AL PODER JUDICIAL?
    ","191,939 views","Jul 25, 2024","5,246",Comunicreando,431K subscribers,"Hoy hablaremos sobre la reforma al Poder Judicial impulsada por el presidente de México, Andrés Manuel López Obrador. Veremos en qué consiste esta reforma y analizaremos los riesgos que podría traer para la separación de poderes y la autonomía del Poder Judicial. 

Estos son lo medios por si quieres donar $ a nuestro proyecto:

Transferencia electrónica: CLABE 646180146000461052 (Te aparece como STP)

Depósito en OXXO: Di que vas a hacer un pago a servicio ALBO Referencia 00461052

Depósito en Seven Eleven, Farmacias del Ahorro y Farmacias Benavides: 
Di que vas a hacer un pagoa de servicio PAYNET a la
cuenta: 000160000461052

Pago desde fuera de México: Usa PAYPAL y deposita a comuicreando@gmail.com

Conviértete en miembro de este canal para disfrutar de ventajas:
   / @comunicreando  

#poderjudicial #reformajudicial #scjn #supremacorte","1,252","
            
              @anelcuevas4563
            
          ",2024-09-13,"Si queria mejorar el pais, le inyecta recursos con buenos administración a la educación y salud.","
    1
  "
"
      🔴 ¿QUÉ ES LA REFORMA AL PODER JUDICIAL?
    ","191,939 views","Jul 25, 2024","5,246",Comunicreando,431K subscribers,"Hoy hablaremos sobre la reforma al Poder Judicial impulsada por el presidente de México, Andrés Manuel López Obrador. Veremos en qué consiste esta reforma y analizaremos los riesgos que podría traer para la separación de poderes y la autonomía del Poder Judicial. 

Estos son lo medios por si quieres donar $ a nuestro proyecto:

Transferencia electrónica: CLABE 646180146000461052 (Te aparece como STP)

Depósito en OXXO: Di que vas a hacer un pago a servicio ALBO Referencia 00461052

Depósito en Seven Eleven, Farmacias del Ahorro y Farmacias Benavides: 
Di que vas a hacer un pagoa de servicio PAYNET a la
cuenta: 000160000461052

Pago desde fuera de México: Usa PAYPAL y deposita a comuicreando@gmail.com

Conviértete en miembro de este canal para disfrutar de ventajas:
   / @comunicreando  

#poderjudicial #reformajudicial #scjn #supremacorte","1,252","
            
              @edmundovazquezsantiago657
            
          ",2024-09-13,"No se preocupe. En el peor de los casos, con la corrupción y mañas de quienes lleguen, en caso de fracaso de este nuevo paradigma, estarían a la para de lo que hoy sucede, por lo tanto, quedaría igual de podrido que el actual poder judicial. Lo peor sería no intentar algo para buscar un organismo eficiente y honesto. Usted, señor está sesgando la información.","
    9
  "
"
      🔴 ¿QUÉ ES LA REFORMA AL PODER JUDICIAL?
    ","191,939 views","Jul 25, 2024","5,246",Comunicreando,431K subscribers,"Hoy hablaremos sobre la reforma al Poder Judicial impulsada por el presidente de México, Andrés Manuel López Obrador. Veremos en qué consiste esta reforma y analizaremos los riesgos que podría traer para la separación de poderes y la autonomía del Poder Judicial. 

Estos son lo medios por si quieres donar $ a nuestro proyecto:

Transferencia electrónica: CLABE 646180146000461052 (Te aparece como STP)

Depósito en OXXO: Di que vas a hacer un pago a servicio ALBO Referencia 00461052

Depósito en Seven Eleven, Farmacias del Ahorro y Farmacias Benavides: 
Di que vas a hacer un pagoa de servicio PAYNET a la
cuenta: 000160000461052

Pago desde fuera de México: Usa PAYPAL y deposita a comuicreando@gmail.com

Conviértete en miembro de este canal para disfrutar de ventajas:
   / @comunicreando  

#poderjudicial #reformajudicial #scjn #supremacorte","1,252","
            
              @luismanuelangulo5261
            
          ",2024-10-13,"Constitución Política de los Estados Unidos Mexicanos.
Artículo 39.- La soberanía nacional reside esencial y originariamente en el pueblo. Todo poder público dimana del pueblo y se instituye para beneficio de éste. El pueblo tiene en todo tiempo el inalienable derecho de alterar o modificar la forma de su gobierno.","
     
  "
"
      🔴 ¿QUÉ ES LA REFORMA AL PODER JUDICIAL?
    ","191,939 views","Jul 25, 2024","5,246",Comunicreando,431K subscribers,"Hoy hablaremos sobre la reforma al Poder Judicial impulsada por el presidente de México, Andrés Manuel López Obrador. Veremos en qué consiste esta reforma y analizaremos los riesgos que podría traer para la separación de poderes y la autonomía del Poder Judicial. 

Estos son lo medios por si quieres donar $ a nuestro proyecto:

Transferencia electrónica: CLABE 646180146000461052 (Te aparece como STP)

Depósito en OXXO: Di que vas a hacer un pago a servicio ALBO Referencia 00461052

Depósito en Seven Eleven, Farmacias del Ahorro y Farmacias Benavides: 
Di que vas a hacer un pagoa de servicio PAYNET a la
cuenta: 000160000461052

Pago desde fuera de México: Usa PAYPAL y deposita a comuicreando@gmail.com

Conviértete en miembro de este canal para disfrutar de ventajas:
   / @comunicreando  

#poderjudicial #reformajudicial #scjn #supremacorte","1,252","
            
              @mauriciosilva6334
            
          ",2024-09-13,Pues yo no se porque tanto alboroto si es bien sabido que son corruptos los que ya estan apoco no se les nota,"
    8
  "
"
      🔴 ¿QUÉ ES LA REFORMA AL PODER JUDICIAL?
    ","191,939 views","Jul 25, 2024","5,246",Comunicreando,431K subscribers,"Hoy hablaremos sobre la reforma al Poder Judicial impulsada por el presidente de México, Andrés Manuel López Obrador. Veremos en qué consiste esta reforma y analizaremos los riesgos que podría traer para la separación de poderes y la autonomía del Poder Judicial. 

Estos son lo medios por si quieres donar $ a nuestro proyecto:

Transferencia electrónica: CLABE 646180146000461052 (Te aparece como STP)

Depósito en OXXO: Di que vas a hacer un pago a servicio ALBO Referencia 00461052

Depósito en Seven Eleven, Farmacias del Ahorro y Farmacias Benavides: 
Di que vas a hacer un pagoa de servicio PAYNET a la
cuenta: 000160000461052

Pago desde fuera de México: Usa PAYPAL y deposita a comuicreando@gmail.com

Conviértete en miembro de este canal para disfrutar de ventajas:
   / @comunicreando  

#poderjudicial #reformajudicial #scjn #supremacorte","1,252","
            
              @YELILOVE
            
          ",2024-09-13,EXCELENTE VIDEOS,"
     
  "
"
      🔴 ¿QUÉ ES LA REFORMA AL PODER JUDICIAL?
    ","191,939 views","Jul 25, 2024","5,246",Comunicreando,431K subscribers,"Hoy hablaremos sobre la reforma al Poder Judicial impulsada por el presidente de México, Andrés Manuel López Obrador. Veremos en qué consiste esta reforma y analizaremos los riesgos que podría traer para la separación de poderes y la autonomía del Poder Judicial. 

Estos son lo medios por si quieres donar $ a nuestro proyecto:

Transferencia electrónica: CLABE 646180146000461052 (Te aparece como STP)

Depósito en OXXO: Di que vas a hacer un pago a servicio ALBO Referencia 00461052

Depósito en Seven Eleven, Farmacias del Ahorro y Farmacias Benavides: 
Di que vas a hacer un pagoa de servicio PAYNET a la
cuenta: 000160000461052

Pago desde fuera de México: Usa PAYPAL y deposita a comuicreando@gmail.com

Conviértete en miembro de este canal para disfrutar de ventajas:
   / @comunicreando  

#poderjudicial #reformajudicial #scjn #supremacorte","1,252","
            
              @andresaquino3669
            
          ",2024-09-13,11:41 se cree y es una realidad  los jueces están influenciados por intereses políticos!!  La política es una causa perdida.,"
    5
  "
"
      🔴 ¿QUÉ ES LA REFORMA AL PODER JUDICIAL?
    ","191,939 views","Jul 25, 2024","5,246",Comunicreando,431K subscribers,"Hoy hablaremos sobre la reforma al Poder Judicial impulsada por el presidente de México, Andrés Manuel López Obrador. Veremos en qué consiste esta reforma y analizaremos los riesgos que podría traer para la separación de poderes y la autonomía del Poder Judicial. 

Estos son lo medios por si quieres donar $ a nuestro proyecto:

Transferencia electrónica: CLABE 646180146000461052 (Te aparece como STP)

Depósito en OXXO: Di que vas a hacer un pago a servicio ALBO Referencia 00461052

Depósito en Seven Eleven, Farmacias del Ahorro y Farmacias Benavides: 
Di que vas a hacer un pagoa de servicio PAYNET a la
cuenta: 000160000461052

Pago desde fuera de México: Usa PAYPAL y deposita a comuicreando@gmail.com

Conviértete en miembro de este canal para disfrutar de ventajas:
   / @comunicreando  

#poderjudicial #reformajudicial #scjn #supremacorte","1,252","
            
              @oscarpaez4559
            
          ",2024-09-13,ES HORA DE ACABAR CON LOS JUEZES QUE NO IMPARTEN JUSTICIA Y CUIDAN A  EMPRESARIOS QUE DEBEN MILES DE PESOS AL SAT UN EJEMPLO ES SALINAS PLIEGO,"
     
  "
"
      🔴 ¿QUÉ ES LA REFORMA AL PODER JUDICIAL?
    ","191,939 views","Jul 25, 2024","5,246",Comunicreando,431K subscribers,"Hoy hablaremos sobre la reforma al Poder Judicial impulsada por el presidente de México, Andrés Manuel López Obrador. Veremos en qué consiste esta reforma y analizaremos los riesgos que podría traer para la separación de poderes y la autonomía del Poder Judicial. 

Estos son lo medios por si quieres donar $ a nuestro proyecto:

Transferencia electrónica: CLABE 646180146000461052 (Te aparece como STP)

Depósito en OXXO: Di que vas a hacer un pago a servicio ALBO Referencia 00461052

Depósito en Seven Eleven, Farmacias del Ahorro y Farmacias Benavides: 
Di que vas a hacer un pagoa de servicio PAYNET a la
cuenta: 000160000461052

Pago desde fuera de México: Usa PAYPAL y deposita a comuicreando@gmail.com

Conviértete en miembro de este canal para disfrutar de ventajas:
   / @comunicreando  

#poderjudicial #reformajudicial #scjn #supremacorte","1,252","
            
              @beatrizelenaolveraserrano9221
            
          ",2024-09-13,No podemos suponer y tampoco debemos menospreciar a las nuevas generaciones,"
    7
  "
"
      🔴 ¿QUÉ ES LA REFORMA AL PODER JUDICIAL?
    ","191,939 views","Jul 25, 2024","5,246",Comunicreando,431K subscribers,"Hoy hablaremos sobre la reforma al Poder Judicial impulsada por el presidente de México, Andrés Manuel López Obrador. Veremos en qué consiste esta reforma y analizaremos los riesgos que podría traer para la separación de poderes y la autonomía del Poder Judicial. 

Estos son lo medios por si quieres donar $ a nuestro proyecto:

Transferencia electrónica: CLABE 646180146000461052 (Te aparece como STP)

Depósito en OXXO: Di que vas a hacer un pago a servicio ALBO Referencia 00461052

Depósito en Seven Eleven, Farmacias del Ahorro y Farmacias Benavides: 
Di que vas a hacer un pagoa de servicio PAYNET a la
cuenta: 000160000461052

Pago desde fuera de México: Usa PAYPAL y deposita a comuicreando@gmail.com

Conviértete en miembro de este canal para disfrutar de ventajas:
   / @comunicreando  

#poderjudicial #reformajudicial #scjn #supremacorte","1,252","
            
              @marcostoscanomadrigal4299
            
          ",2024-09-13,"Todo cargo público debe ser electo por el pueblo, punto!","
     
  "
"
      🔴 ¿QUÉ ES LA REFORMA AL PODER JUDICIAL?
    ","191,939 views","Jul 25, 2024","5,246",Comunicreando,431K subscribers,"Hoy hablaremos sobre la reforma al Poder Judicial impulsada por el presidente de México, Andrés Manuel López Obrador. Veremos en qué consiste esta reforma y analizaremos los riesgos que podría traer para la separación de poderes y la autonomía del Poder Judicial. 

Estos son lo medios por si quieres donar $ a nuestro proyecto:

Transferencia electrónica: CLABE 646180146000461052 (Te aparece como STP)

Depósito en OXXO: Di que vas a hacer un pago a servicio ALBO Referencia 00461052

Depósito en Seven Eleven, Farmacias del Ahorro y Farmacias Benavides: 
Di que vas a hacer un pagoa de servicio PAYNET a la
cuenta: 000160000461052

Pago desde fuera de México: Usa PAYPAL y deposita a comuicreando@gmail.com

Conviértete en miembro de este canal para disfrutar de ventajas:
   / @comunicreando  

#poderjudicial #reformajudicial #scjn #supremacorte","1,252","
            
              @katniss9008
            
          ",2024-09-13,"Los políticos deberían ser las personas mejor preparadas en cuestión académica y no sólo para hablar y convencer. Así como en cualquier empleo de la iniciativa privada, deben tener un currículum y perfil adecuado para el desempeño del puesto que van a ocupar, de lo contrario cualquier asno está a cargo de un pais, un estado y por eso México sigue siendo un país de quinta","
    5
  "
